"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","dif_vector"
"2235","57139",-0.82575738838597,13.4409472408209,-3.39591159062182,0.000900651807984544,0.0018941045467501,-1.67305586502206,-0.21426795
"14360","54913",-0.886628045190289,11.7318498135075,-3.3953335547099,0.000902403169621762,0.00189759935996096,-1.67486604289244,-0.0474165400000004
"8123","254359",-0.571032953414313,17.6828464950746,-3.39525698742689,0.000902635396185519,0.00189789931556038,-1.67510580165029,1.5624504
"17728","828",-1.2686368254656,20.4827306723134,-3.39519149692326,0.000902834071606636,0.00189812867332124,-1.67531087155852,-3.77070866
"2226","284889",-0.404016922909581,4.37263193059701,-3.39484544189043,0.00090388456287117,0.00190014867523205,-1.67639441580782,3.20604228
"12863","389524",-0.345771164472335,3.85839298126866,-3.3943224052663,0.000905474477119982,0.00190319339250706,-1.67803193671282,1.52796023000001
"8210","5053",2.16366579622942,23.8196874523134,3.39430988297922,0.000905512574174983,0.00190319339250706,-1.67807113883785,-0.60725071
"17167","127262",0.486467447956819,7.77835942716418,3.39399676320694,0.000906465679522519,0.00190500762685885,-1.67905134839568,-1.90409039
"14508","2055",2.04662874658569,26.1192988585075,3.39383634761566,0.000906954332701661,0.00190584551603029,-1.67955349386477,2.07649638
"1525","1804",-0.68541460946288,11.3213184714925,-3.39377474390037,0.000907142053692998,0.00190587042104817,-1.67974632534505,0.15050611
"21074","100287689",-0.793111641538464,5.59714767985075,-3.39377341537628,0.000907146102419038,0.00190587042104817,-1.67975048384862,0.17749902
"12770","388714",-0.254104052043185,3.18797182074627,-3.39364239615024,0.000907545471525979,0.00190652041246895,-1.68016058931265,0.15099389
"15672","81789",-0.156231939120107,2.7203279919403,-3.39302998902631,0.000909414379588864,0.00191018998380904,-1.68207731854937,0.170471150000001
"854","124989",-0.577625642415653,11.9342204584328,-3.39301093232254,0.000909472593537325,0.00191018998380904,-1.68213695809724,0.00317345000000024
"919","122481",-0.767371122534414,15.8795500182836,-3.39261493248267,0.000910683074603572,0.0019125427853441,-1.68337620897854,-0.71070659
"12003","6832",-0.391340481881241,6.92718911843284,-3.39250077321004,0.000911032313681286,0.00191308658912199,-1.68373343901358,-4.02644268
"1241","9054",-0.594938020153847,11.2485008011194,-3.39212817521173,0.000912173048863066,0.00191529219159692,-1.68489931160944,0.25669348
"15228","25790",-0.297453384879892,5.00588960850746,-3.39191044065452,0.000912840278121611,0.00191650323380086,-1.68558056106062,4.7867957
"17115","284361",-0.317620807519569,7.86438894044776,-3.39176234365599,0.000913294370231879,0.00191726660005277,-1.68604390700648,1.39456503
"3030","219938",-0.256608390979759,4.06307846850746,-3.39133637585556,0.000914601644612932,0.00191982071165853,-1.68737652286655,0.420543019999998
"9330","3189",-1.34625002240488,28.8040921414179,-3.39119857826465,0.000915024913908693,0.00192051890490089,-1.6878075846072,0.08339513
"16827","56164",-0.291942105862351,3.31588938179104,-3.39110613627217,0.0009153089684509,0.00192092479500751,-1.68809675561854,7.00374881
"1046","440073",-0.878996604496628,14.271287889403,-3.39052633249326,0.000917092467141685,0.00192447712052929,-1.6899103088093,-1.39455561
"20577","132430",-0.361608291168691,3.16524362343284,-3.38993304598568,0.000918920809650726,0.00192812283581859,-1.69176576432452,1.25691189
"4022","392459",-0.237599022960862,3.50262986902985,-3.38984570149982,0.00091919026908975,0.00192849723122752,-1.69203890407161,0.207270149999999
"1660","64097",0.937931836102566,14.2033347492537,3.38972743437327,0.000919555243472392,0.00192907192674583,-1.69240873427666,0.21141318
"3510","285349",-0.352474146124157,6.78219032589552,-3.38951311820083,0.000920216972865737,0.0019302689888251,-1.69307888942611,0.00773688999999989
"12094","1287",-1.01166580534413,7.79522600059702,-3.38888345010309,0.000922163738133502,0.00193416106881461,-1.69504762155276,0.175539220000001
"3737","157381",-0.331375867824563,6.11243253589552,-3.38851563694545,0.000923302702724619,0.00193635825182377,-1.69619749075559,0.12518904
"2908","8996",-1.57476388562213,22.8518345787313,-3.38786438856014,0.000925322582044058,0.00194040227884642,-1.69823318669173,0.660211029999999
"16050","6468",-0.326131209900134,7.49858476313433,-3.38736410060693,0.000926877061094786,0.00194346965720053,-1.69979678146598,0.17045519
"13786","29103",1.3684956011309,13.4334118557463,3.38696226337771,0.000928127408621475,0.00194589879060411,-1.70105253869649,0.0578573599999999
"9409","8399",-0.366306128715251,3.81225241067164,-3.38688928811467,0.00092835464626282,0.00194612525149111,-1.7012805758324,0.54744319
"20820","677769",0.830052305446692,6.43570658298508,3.38686857934313,0.000928419140792062,0.00194612525149111,-1.70134528699353,2.88999792
"6599","10404",-0.803836082564091,14.4352587273134,-3.38665711567359,0.000929077954703553,0.00194731356829734,-1.70200605361554,0.2776064
"885","154807",-0.46758717454521,9.90335613873134,-3.38582524521017,0.000931673895536,0.00195243410559474,-1.7046050863758,0.36213788
"8533","9699",-0.719340141093118,11.2068683723134,-3.38581519007481,0.000931705315187521,0.00195243410559474,-1.70463649858959,0.05967279
"12625","54629",-0.373144188350877,6.07496609492537,-3.38572175181612,0.000931997332629931,0.00195285288192045,-1.70492839568617,0.22201881
"6749","22902",2.83299943239134,39.1880014382836,3.38527734867707,0.000933387375373053,0.00195557208610102,-1.70631659917862,-0.358182149999999
"9541","10195",-0.264509129508773,7.77696153246269,-3.38498604886401,0.000934299581799137,0.00195728972016182,-1.70722646324654,0.22369515
"9600","8544",-0.750327138858306,7.04641869932836,-3.38488634263456,0.000934612004031444,0.00195775063450763,-1.70753787679002,0.399499689999999
"21092","122046",0.168999122642374,2.93697040276119,3.38456677205486,0.000935614014926401,0.00195965581020571,-1.70853594301851,-0.522594980000001
"16876","64432",-0.964052722982458,18.9162760073881,-3.384490282128,0.000935853997680285,0.00195996468909198,-1.70877482062251,-0.0593704899999996
"8296","2688",-1.32213537386776,24.1198338689552,-3.38444352853612,0.000936000712785269,0.00196007819522276,-1.70892082958555,1.70104196
"19612","692236",-0.305531298434548,4.06357700059702,-3.38437431603576,0.000936217944625975,0.00196033933335105,-1.70913697340064,-0.959592909999998
"7185","5290",-0.773900372110662,13.5734547397761,-3.38384361361413,0.000937885188836242,0.00196363628922666,-1.71079418113597,-0.10944997
"3857","55553",2.12855727754114,35.625986826194,3.38369526429729,0.000938351737288523,0.00196441896306271,-1.71125738776318,0.619095209999999
"20125","653160",-0.242541145630231,4.35456405014925,-3.38352215959579,0.000938896414589907,0.001965365027122,-1.71179786911821,0.41369838
"5952","79065",-0.288918386048585,7.75685690291045,-3.38318216475898,0.000939967077186123,0.00196741182545596,-1.71285936047563,0.30413667
"17249","57583",-0.664574207060735,7.4647678180597,-3.38315000411348,0.000940068412030494,0.00196742955421101,-1.71295976396256,1.53930349
"13640","51118",-0.383076730450741,9.85628705432836,-3.38279138884479,0.000941199064894271,0.0019696012829761,-1.71407928357416,0.246672139999999
"7608","1263",0.747447976232111,14.8522818998507,3.38204604281798,0.000943553090390528,0.00197433242202605,-1.71640577376684,-0.0929423100000006
"6393","10058",-0.650863975198375,11.205243706791,-3.38189718419353,0.000944023890652807,0.00197512247159494,-1.7168703628134,-0.38113753
"9485","685",-0.529361641651823,5.4363958519403,-3.38182955676537,0.000944237850917873,0.00197537504784695,-1.71708142291214,0.489391380000001
"8300","2620",0.569352423802965,8.42567464440299,3.38141936052667,0.000945536607142145,0.00197789677714391,-1.71836153828695,0.17420356
"436","5314",0.787251164801624,11.6784653457463,3.38094882725169,0.000947028462005911,0.00198082189713271,-1.7198297888408,-0.510120390000001
"14319","64768",-0.55287068193792,9.98692616373134,-3.38047720704695,0.000948525975287499,0.00198356378472825,-1.72130125845231,0.0932788599999999
"728","142686",-0.49537364189474,7.37379195119403,-3.38045851646,0.000948585368290559,0.00198356378472825,-1.72135957010129,0.24998525
"11502","84786",-0.451503478950068,4.21882813410448,-3.38044754511973,0.000948620233496964,0.00198356378472825,-1.7213937988059,-0.34111834
"20997","641455",-0.604544129859646,4.63815864559701,-3.3797170214309,0.000950944426374025,0.00198822743680648,-1.72367269730617,-0.537581110000001
"3527","642924",-0.344602628680164,7.78178892761194,-3.37954165855529,0.000951503144295883,0.00198919929100578,-1.72421968724763,0.0316506700000003
"16868","84226",-0.355951144968961,5.17040798649254,-3.37945641128689,0.000951774858878852,0.00198957100742056,-1.72448558095281,0.0338046299999997
"2531","22839",-1.46990805492039,32.6582331931343,-3.37899090839044,0.000953259871236634,0.00199247865351414,-1.72593742569705,-0.16240409
"3164","100507150",-0.481050084696358,8.83572170895522,-3.37856410421936,0.000954623336607822,0.00199513169669264,-1.72726842603139,0.0620651199999998
"3263","55370",-0.658884602267209,14.7174684668657,-3.37812892867985,0.000956015425590612,0.00199784403300086,-1.72862538694723,-0.363261319999999
"630","6526",1.04496394667476,21.901436085597,3.37789892546599,0.000956751953802933,0.00199918600387306,-1.72934252169291,-0.17901605
"1273","5137",-1.10166113289878,19.9603109912687,-3.37714958038195,0.000959155233364556,0.00200401013550902,-1.73167864470444,-0.0672951299999998
"8505","5881",-0.317477089117409,3.83674047925373,-3.37670481161441,0.000960584356493716,0.00200679816356137,-1.73306502849712,-0.0259762299999999
"15939","3361",-0.283735507562752,3.75294975567164,-3.3765967528212,0.000960931870082251,0.0020073262275254,-1.73340183414476,-0.0541871499999997
"3926","130813",-0.214051272391363,3.62399331261194,-3.37608135873971,0.000962590981444694,0.00201059376248519,-1.73500812768339,0.375562920000007
"10493","6146",-1.35343338801889,51.2463750993284,-3.37584405352219,0.000963355795199008,0.0020119928900913,-1.7357476512191,-0.90952399
"6975","5920",0.731011571298242,7.35355199447761,3.37574428263326,0.000963677517860479,0.00201246642615989,-1.73605855807164,0.29081657
"15457","9496",-0.237717314582996,3.90353679813433,-3.3755566806671,0.000964282734390055,0.00201353183626924,-1.73664314388146,1.14866528
"13879","51115",-0.710172266788113,14.5929430163433,-3.37546908535236,0.000964565444640386,0.0020139236730217,-1.73691608995467,0.63912214
"12706","23293",-0.486944327368422,8.87421228462687,-3.37463765882233,0.000967252706984032,0.0020193354207887,-1.73950650916555,-0.105243100000001
"10406","8387",-0.491637933708507,6.70400280828358,-3.37427144112911,0.00096843858580915,0.00202161196954899,-1.74064733825576,0.452950340000001
"10979","9321",-0.899847301017559,17.2886061414179,-3.37419370445081,0.000968690486287447,0.00202193858546659,-1.74088948753345,0.12876127
"19493","441052",-0.305665595678811,3.40314027261194,-3.37411528617599,0.00096894465760013,0.00202226987645713,-1.74113375521888,1.95198465
"18867","645323",-0.323187330896089,5.79226421858209,-3.37408056865477,0.000969057204859513,0.00202230554985753,-1.74124189645006,0.0933405400000002
"19807","83795",0.189788366380566,5.38076583776119,3.37188919346038,0.000976186029753078,0.00203698189957143,-1.74806589034577,-0.0235997599999997
"5050","5538",-0.482620556712552,8.72500843791045,-3.37151509861896,0.000977407904518985,0.00203933069382896,-1.74923045722244,-0.0264090400000003
"3992","219995",-0.301801672955467,3.28030149492537,-3.37140539038698,0.000977766506840978,0.00203973803161298,-1.74957196112877,-0.0629865700000001
"4128","89927",0.546729913670713,12.0556893721642,3.37139646452478,0.000977795688146012,0.00203973803161298,-1.74959974547608,0.600073759999999
"8608","2828",-0.460421800866399,9.32658978783582,-3.37132462325935,0.000978030588361786,0.00204002717781164,-1.74982337009398,-0.15215429
"12444","25924",1.04203951991903,10.0796965919403,3.37065266805943,0.000980230247926099,0.00204441406109099,-1.75191481094561,0.0910853599999997
"7277","115",-0.663810164199742,16.9797613771642,-3.37055665433277,0.000980544928857745,0.00204476645139737,-1.75221362216948,0.0910853599999997
"7008","962",0.621604082593789,9.83879628589552,3.37054222223683,0.000980592237619055,0.00204476645139737,-1.75225853671311,-0.21423958
"18330","145501",-0.369640925325237,4.04665300932836,-3.37042990008846,0.000980960505402113,0.00204533306440795,-1.75260809218415,-0.07735672
"19489","100289341",-0.302812889392715,7.06385863671642,-3.36984095575875,0.000982893582819133,0.00204916192143339,-1.75444077316162,0.45550287
"7893","4330",-0.358274132396761,3.2108487608209,-3.36857225019411,0.000987069947548457,0.00205766642809816,-1.75838782277648,0.10796967
"14899","29092",-0.453543214709849,4.46148057029851,-3.36851487818789,0.000987259198602247,0.00205785845942416,-1.7585662823041,-0.254359249999999
"15618","80217",-0.519825428024291,11.7204232196269,-3.36827909224796,0.000988037334297292,0.00205927781253541,-1.75929968360828,0.13326116
"6142","10043",-0.322725831597842,6.48873795291045,-3.36768954470952,0.000989985459923761,0.00206313515187338,-1.76113325470759,0.14077361
"3750","253044",-0.311811105751689,3.73022697485075,-3.36761651063314,0.00099022704698067,0.00206343564643774,-1.76136038154621,0.226130739999999
"16201","7942",-0.611948258415659,12.1484853863433,-3.36725162883194,0.000991434854622268,0.00206574929484927,-1.76249505609889,0.36338568
"3938","256764",2.03336181610525,21.1541188584328,3.36717740391573,0.000991680717796791,0.00206605838206734,-1.76272586096378,0.56818092
"10149","23770",-0.759624662839418,17.471608888806,-3.36672162510238,0.000993191694839104,0.00206900287579757,-1.76414302643567,0.359795530000001
"18451","340277",0.649564112021588,6.43127739671642,3.36641593867237,0.000994206299727321,0.00207091285675184,-1.76509341496822,0.02142775
"1287","6991",-0.704713060259104,14.6772065492537,-3.36616218703531,0.000995049264635941,0.00207228148906585,-1.76588228136852,-3.08300166
"10343","689",-1.07662488329556,38.383783304403,-3.36615926312318,0.000995058981793019,0.00207228148906585,-1.76589137097253,-0.577574650000003
"10173","9538",0.690977438421051,16.1643203554478,3.36611688144091,0.000995199840552052,0.0020723711246251,-1.76602312271713,-2.63185258999999
"20915","374877",0.493698901479082,9.35766484656716,3.36550349374215,0.000997240572696971,0.00207641658704256,-1.76792980169856,0.0805738500000004
"493","155051",-0.333155275905535,3.70343597962687,-3.36511451004997,0.000998536745072111,0.00207891111252926,-1.76913878244623,-0.19254992
"6352","3613",-0.571238383093119,7.02626249731343,-3.3647061447605,0.000999899197696102,0.00208154312689296,-1.7704078753911,-0.11760636
"2602","2582",-0.765621909479091,20.5970282504478,-3.36427849739774,0.00100132784753111,0.00208431241676105,-1.77173675278941,-0.242898550000001
"2806","23732",-0.529342481209182,7.31130600522388,-3.36401547904812,0.00100220746681137,0.00208593844109103,-1.77255398895273,0.25345647
"11009","8738",0.313778814955466,6.37711687768657,3.36391512102293,0.00100254328744303,0.00208643242512456,-1.77286580169324,0.67251228
"19311","100289079",0.256250781417004,4.23441117604478,3.36360736614868,0.00100357376170965,0.00208837184123178,-1.77382194826908,0.0289167199999998
"12242","9258",-0.943878339927117,14.2754751790299,-3.36324244110941,0.00100479694715392,0.00209071185645286,-1.77495561806684,0.17095834
"5334","3675",-0.48459737666937,4.81610499910448,-3.36321286543418,0.00100489614241961,0.00209071292087811,-1.77504749280258,0.11802382
"18851","93134",-0.681205088869095,10.5676830473134,-3.36248018672289,0.00100735643674963,0.00209562583159638,-1.77732328969746,-0.12704582
"16637","59345",0.837903001924426,14.6052888445522,3.36214462893341,0.00100848510258598,0.00209776783342039,-1.77836543691737,0.91601504
"18465","100049716",-0.7272532700081,9.86821665716418,-3.36102175544882,0.00101227055880375,0.00210543530913177,-1.7818521252307,0.91601504
"20230","115749",-0.623683090858299,3.72240156992537,-3.36065115308729,0.00101352285811444,0.00210783304918155,-1.78300268477738,0.91601504
"9284","10001",-1.50789667419973,20.1944962978358,-3.36054282087583,0.00101388919637377,0.00210838795783026,-1.78333898907994,0.91601504
"3341","342926",-0.697678096815114,9.29637434029851,-3.36032092072166,0.00101463996509998,0.00210974210428974,-1.78402782283184,0.91601504
"6474","382",-0.773238173703113,23.0776106512687,-3.35988208669695,0.00101612623208182,0.00211262515729985,-1.78538996077122,0.91601504
"5109","5701",-0.992654404839413,23.5621803117164,-3.35947964924525,0.00101749102012067,0.00211525510276485,-1.78663899206693,0.605801320000001
"7655","1112",-1.43202204763833,43.1093268616418,-3.3592973164233,0.00101810993086417,0.002116334085095,-1.78720485063592,-0.132209759999999
"9311","4058",0.464460505875838,9.17753693679104,3.35918376857068,0.00101849553584421,0.00211692793313013,-1.78755722624008,0.13531633
"13762","4940",-0.641394670858304,10.5543267270896,-3.35909089323628,0.00101881103921606,0.00211737597379159,-1.78784544088262,0.12580718
"11428","1288",-0.649882589516869,9.15378035238806,-3.35897763321992,0.00101919591442975,0.00211796079124955,-1.78819690502908,0.12580718
"8221","3785",-0.667527228234817,11.7016060824627,-3.35894925374791,0.00101929237362317,0.00211796079124955,-1.78828496955359,0.12580718
"10525","25814",-0.632704130558702,16.2210972477612,-3.35880676486102,0.0010197768092921,0.00211875958435445,-1.78872711825896,0.21146901
"19674","149954",-0.319106388771931,4.38077196462687,-3.35870927484247,0.00102010838133443,0.00211924065178969,-1.78902962456159,1.30102069
"19942","146862",-0.183644696391362,2.93706146171642,-3.35857814461684,0.00102055452578257,0.00211995962184818,-1.78943650294051,1.68209158
"8807","4056",0.186460329835357,4.82703034537313,3.35846985489178,0.00102092309764788,0.00212051732811451,-1.78977250040101,0.02039978
"3822","201625",-0.489283687600539,6.09041463910448,-3.35810415006918,0.00102216872125551,0.00212289643451811,-1.79090712860151,-1.46563124
"14396","26233",-0.413782390504723,10.7069849244776,-3.35770041958582,0.00102354551550294,0.00212554747024557,-1.79215961335383,0.13022705
"13663","64786",0.464833092307693,12.1364967132836,3.35762787927811,0.00102379307497896,0.00212585318891544,-1.79238464018837,-0.0596542899999974
"13124","84200",-0.184515611292847,2.94814547164179,-3.3566454718439,0.00102715127563803,0.00213261729965379,-1.79543175615889,-0.83141891
"6217","1652",0.515642408966258,9.13825148179104,3.35609813346926,0.00102902673201433,0.00213630184659046,-1.7971290996312,0.515815630000002
"15960","2865",-0.264103795727396,4.05140129126866,-3.35598039891588,0.00102943056834603,0.00213693082706045,-1.79749417410131,-0.10655198
"232","127933",-1.80086402708502,30.3060356087313,-3.35592669745166,0.00102961481672402,0.00213710389998189,-1.79766068945679,0.20558208
"18736","283174",-0.428868128545211,6.57948897880597,-3.3557262695319,0.00103030275245686,0.00213832230736197,-1.79828214848706,-0.0942388399999996
"9332","11238",-0.661072898278007,7.84659396716418,-3.35524364524371,0.00103196104593367,0.0021415541893575,-1.79977847425371,0.32720262
"20788","440356",-0.286723029031038,4.28713899641791,-3.35491464520816,0.00103309291891586,0.00214369310285518,-1.80079840009069,0.0967847299999995
"9274","3270",-0.322456710385965,3.88608156597015,-3.35441395324826,0.00103481770053447,0.00214706177686058,-1.80235042232979,0.0405374199999997
"17065","50801",-0.198662996245615,3.83835830231343,-3.354080397469,0.00103596822721938,0.00214919245208255,-1.80338425489876,0.15119572
"13670","60485",1.00257914846963,17.6703944314925,3.35405742537396,0.0010360475084074,0.00214919245208255,-1.80345545209015,-0.0467906999999999
"695","27164",-0.500741582153848,9.00407591432836,-3.35367477521435,0.00103736894406918,0.00215172297327685,-1.80464133548744,-0.0467906999999999
"15758","55335",-0.387920922137653,5.70167113343284,-3.35295260772722,0.00103986715940228,0.00215669365042552,-1.80687911675801,0.0552435500000001
"15709","56156",0.182506519246963,5.06532212440298,3.35276190314391,0.00104052780835863,0.00215785259865758,-1.80746998538053,0.27001633
"5987","2947",-0.979571186291501,12.3451886027612,-3.3526806418511,0.00104080943736139,0.00215822538317885,-1.80772175229329,0.11645207
"14812","23493",0.9419525322915,10.9014376685075,3.35242516118613,0.00104169532685945,0.00215985096837389,-1.80851325891463,0.0672715899999998
"1395","84700",-0.386703309346828,3.43163980843284,-3.35157977555553,0.00104463176809376,0.00216572743309858,-1.81113199162402,-0.167520600000001
"3677","654780",-0.258452223519565,5.75343182373134,-3.3508861955509,0.00104704669533188,0.00217052165237782,-1.81328006292262,0.2410199
"11124","7253",0.566631102275297,12.4991344615672,3.34987399544103,0.00105058037871531,0.00217763388156371,-1.81641425183066,-0.15602517
"1857","85316",-0.224405974353575,3.01730417522388,-3.34971749497154,0.00105112773111806,0.00217829098598116,-1.81689877044459,0.541160159999997
"1858","85318",-0.224405974353575,3.01730417522388,-3.34971749497154,0.00105112773111806,0.00217829098598116,-1.81689877044459,0.108306669999999
"17251","221184",-0.394281562680163,6.36228628738806,-3.34969516654317,0.00105120584540127,0.00217829098598116,-1.81696789672478,0.16549905
"3518","100128126",-0.341203603913631,3.5216823661194,-3.34947404195705,0.0010519797259755,0.00217968141560068,-1.81765245234017,0.29994579
"15200","192666",-0.176178211306344,3.0734784988806,-3.34936493042145,0.00105236178534206,0.00218025980679218,-1.81799022484354,0.920775520000001
"12276","118987",-1.35750871215924,17.273148625,-3.34932230688321,0.00105251106899962,0.00218035587247735,-1.81812217041409,0.80918377
"8833","10736",-0.663482962275298,8.32032000052239,-3.34913918347939,0.00105315266145512,0.00218147167438288,-1.81868903171512,-3.64863068
"16279","57612",-0.690355647681514,5.46245938865672,-3.34903298520736,0.00105352490608421,0.00218202939293186,-1.81901775810139,0.754086259999998
"14863","55796",-2.15839656983806,20.9759872472388,-3.34845266173928,0.00105556122255435,0.00218603324154805,-1.82081393726633,0.27213329
"8023","7728",-0.432944029781376,8.33604819925373,-3.34839924798984,0.00105574883279065,0.00218620807071672,-1.82097924679115,0.810805910000001
"8537","1811",-0.806485681657223,5.76437982597015,-3.34834650726087,0.00105593410972086,0.00218637803445524,-1.82114247120842,0.15062071
"8260","8711",-0.545544201403501,11.9672099047761,-3.3476608290007,0.00105834565134893,0.00219106566005665,-1.82326434197952,-0.0244654400000002
"10330","56125",0.203659060896086,4.45774462283582,3.34764400442438,0.00105840488837061,0.00219106566005665,-1.82331640198401,0.53388691
"16839","440330",0.196953481759782,5.65011325537313,3.34672356744945,0.00106165035115242,0.00219745298387386,-1.82616415791388,0.132103650000001
"12705","23143",0.71274708330364,14.6098401404478,3.34671014147604,0.00106169775997984,0.00219745298387386,-1.82620569187124,0.23955593
"14215","3226",-0.777563033287451,3.92372503126866,-3.34625492356286,0.00106330636504672,0.00220056741720033,-1.82761384922214,0.624625290000001
"4434","24139",-0.892700034647788,29.0579549575373,-3.34594817972531,0.00106439159225191,0.00220259819041306,-1.82856263009442,0.65413006
"3991","165057",-0.344483059268557,3.58750873261194,-3.34580282395296,0.00106490620731814,0.00220344788634066,-1.82901220035127,-3.60417432
"8746","8620",-0.555272247962218,9.54532608343284,-3.34561698143183,0.00106556449999262,0.00220455050990076,-1.8295869678698,1.14252435
"6507","4324",-0.553050350153844,11.2138123686567,-3.3455936394307,0.00106564720909533,0.00220455050990076,-1.8296591573217,0.28054675
"7189","9746",-0.334638082866395,5.9673171638806,-3.34551321489448,0.00106593222813878,0.0022049248374681,-1.82990788180313,1.19292399
"3845","266918",-0.268991038677464,3.26387069179104,-3.34545560133062,0.00106613645049793,0.00220513197698419,-1.83008605695605,-0.32052144
"12348","9456",-1.35918472346289,11.1993302935075,-3.34534732493614,0.00106652035603912,0.00220571068557642,-1.83042090447732,0.71768237
"8263","55346",-0.563197387230773,12.6686958805224,-3.34516500935054,0.00106716706765478,0.00220683274722638,-1.8309846994042,1.48570159
"4932","2778",-3.57480391724971,91.5770928309701,-3.34498219629717,0.00106781591221086,0.0022079590002049,-1.83155000664042,1.22712484
"11146","20",-0.763383824064777,15.2471387683582,-3.34442085865723,0.00106981053242849,0.00221186746755441,-1.83328565079831,1.00300027
"12959","3508",-0.681808314523622,16.1117661021642,-3.3439029209399,0.00107165402911738,0.0022154627498908,-1.83488688499761,0.52485018
"15673","81788",-0.643940150091769,5.71368130276119,-3.34361715050751,0.00107267244396704,0.00221735178045524,-1.83577027099746,0.0667250300000006
"228","3590",-0.83921150476384,11.4828089912687,-3.34354208919597,0.00107294009392015,0.0022176886663212,-1.83600229321224,-0.0846825899999999
"7192","2261",-1.06958121609717,12.399071788209,-3.34322978074138,0.00107405437892727,0.002219775248459,-1.83696762343199,0.808074980000001
"19144","388021",-0.31658061622942,3.82392263037313,-3.34287610507789,0.00107531756489829,0.00222216913089497,-1.83806072567351,-0.0802372600000005
"18141","140730",-0.458689080712555,8.28570643298507,-3.341470508035,0.0010803515351859,0.0022323542011556,-1.84240402599165,0.418833559999999
"4530","7267",-3.16614271380028,51.6726813529104,-3.34131403688001,0.00108091327843898,0.00223329712473262,-1.84288742697617,-2.49167381
"3151","79768",-1.33670695970581,20.4551679847015,-3.34043432535342,0.00108407659806531,0.00223961451063985,-1.8456048459622,0.0610038599999996
"2790","55075",-1.04017570001621,23.2213138908955,-3.34018871905222,0.001084961308836,0.00224122370212553,-1.84636341305669,-0.07292853
"1331","126526",-0.432542857470985,10.1070828742537,-3.33997813983252,0.00108572038442937,0.00224257307833875,-1.84701375975365,-0.0866507300000001
"3099","613266",-0.427793772153847,3.10809185335821,-3.338971974816,0.00108935417188423,0.0022498593766367,-1.85012069187994,-0.0680021100000001
"1039","202374",-0.578759247090419,12.0885331890299,-3.33816720036516,0.00109226881637424,0.00225558343680532,-1.85260518141593,0.241581550000001
"5685","3419",-0.951016714887979,16.4741107377612,-3.33814795047613,0.00109233862275194,0.00225558343680532,-1.85266460323017,1.07656333
"8563","5322",0.776885682755738,9.54688256813433,3.33765665915221,0.00109412161801416,0.00225904498579554,-1.85418105531337,0.277549329999999
"15116","64170",-0.362651160861001,4.49229484365672,-3.33746249070077,0.00109482704456162,0.00226028120893417,-1.85478033638406,0.0166174400000001
"10084","81854",-0.183412618785426,3.3305969480597,-3.3370458953176,0.00109634199802052,0.00226318830459541,-1.85606601596177,-0.426482310000001
"15966","50832",-0.228758503136304,3.49016829298507,-3.33693971357171,0.00109672844242721,0.00226376546972553,-1.85639368800697,1.66658224
"21024","100130360",0.53186736185425,6.0308025369403,3.33680685693792,0.0010972121484704,0.0022645432613243,-1.85680366512821,0.83980738
"2492","349152",-0.561794000421052,5.77933078134328,-3.33645933481898,0.0010984783548039,0.0022669357514977,-1.85787600485251,0.03158562
"19072","400745",-0.239694628744939,4.26964469149254,-3.33572847873987,0.00110114570873418,0.00227221904989212,-1.86013087977359,-0.16891021
"9908","1757",1.56275364845344,29.4495535480597,3.33535795624122,0.00110250029100023,0.0022747926728799,-1.86127387534575,0.742918899999999
"6837","88",-1.92621119498245,15.8320557523134,-3.3344796245915,0.00110571758506757,0.00228120876007805,-1.86398294226005,0.11374884
"7203","3783",-0.35109584231309,3.90972256738806,-3.33427645401489,0.00110646304000633,0.00228252443676476,-1.86460950194984,0.227619170000001
"18675","114987",-0.328193523859653,9.95782689985075,-3.33419148433108,0.00110677494235675,0.00228294556798462,-1.86487153119668,1.62866821
"18535","100288617",-0.285376772580297,4.55381584574627,-3.33407680384962,0.00110719603593418,0.00228359182411424,-1.86522517355354,0.0639633799999988
"13383","79892",-0.662426538669372,15.8136219024627,-3.33385486672351,0.00110801138912843,0.002285051035732,-1.86590953602079,2.58208584
"14530","56475",-0.350632784793526,3.92439691059701,-3.33269676705473,0.00111227513468833,0.00229362088801897,-1.86948001208656,-0.2772644
"12671","7754",-0.577807912534416,3.30690278029851,-3.33262512362423,0.00111253940566799,0.00229382338430015,-1.86970085770635,-0.39511568
"10980","84298",-0.440007449252365,9.88415639328358,-3.33261144321234,0.00111258987525103,0.00229382338430015,-1.86974302802544,0.131296989999999
"42","84839",-0.250187115797572,5.770904875,-3.33225789171429,0.00111389493522694,0.00229629056122585,-1.87083281133822,-0.61577354
"2015","246744",-0.27454653802429,4.38336488925373,-3.3317320562076,0.0011158385925078,0.00230007359611502,-1.87245346009751,0.0706550799999999
"261","114769",1.08842655350068,13.3316232680597,3.3306103112288,0.00111999552507268,0.00230821393333181,-1.87591000557858,0.3856734
"12014","23492",-0.359661190982457,6.86316929350746,-3.33060758970852,0.00112000562799259,0.00230821393333181,-1.87591839047486,0.960556150000002
"994","2849",-0.574038328134955,10.7453072465672,-3.33041014632513,0.00112073881137361,0.00230950028769199,-1.87652669025898,0.22151311
"4324","100506995",-0.282549262334683,4.27182562425373,-3.33011359476882,0.0011218408647416,0.0023115464462571,-1.87744027330703,0.00991251000000037
